sourceFile,Date,Errors
2023-12-27-[$LATEST]a547cb58f87047f8a7233186605e700f__000000.log,2023-12-27T09:48:08,2023-12-27T09:48:08.467Z 2023-12-27T09:48:08.467Z	c1f7120a-8f39-54da-9b31-4c0f7a36bb73	ERROR	Subscription balance and payment balance are not in sync {
2023-12-27-[$LATEST]a95d5c81287f43aa91e60eaf12c122f5__000000.log,2023-12-27T11:21:52,2023-12-27T11:21:52.590Z 2023-12-27T11:21:52.590Z	dedb85b6-a157-5c21-9d9f-dbb0aba99023	ERROR	Subscription balance and payment balance are not in sync {
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:01:03,"2023-12-28T21:01:03.744Z 2023-12-28T21:01:03.744Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:01:03,2023-12-28T21:01:03.841Z INIT_REPORT Init Duration: 766.09 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:09:26,"2023-12-28T21:09:26.130Z 2023-12-28T21:09:26.130Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:09:26,2023-12-28T21:09:26.243Z INIT_REPORT Init Duration: 733.53 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:09:28,"2023-12-28T21:09:28.750Z 2023-12-28T21:09:28.750Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:09:28,2023-12-28T21:09:28.846Z INIT_REPORT Init Duration: 742.34 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:03,"2023-12-28T21:11:03.371Z 2023-12-28T21:11:03.371Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:03,2023-12-28T21:11:03.393Z INIT_REPORT Init Duration: 224.71 ms	Phase: init	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:09,"2023-12-28T21:11:09.147Z 2023-12-28T21:11:09.147Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:09,2023-12-28T21:11:09.284Z INIT_REPORT Init Duration: 792.62 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:13,"2023-12-28T21:11:13.053Z 2023-12-28T21:11:13.053Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:13,2023-12-28T21:11:13.164Z INIT_REPORT Init Duration: 724.63 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:14:30,"2023-12-28T21:14:30.907Z 2023-12-28T21:14:30.907Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:14:30,2023-12-28T21:14:30.970Z INIT_REPORT Init Duration: 712.03 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:03,"2023-12-28T21:11:03.067Z 2023-12-28T21:11:03.067Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:11:03,2023-12-28T21:11:03.147Z INIT_REPORT Init Duration: 755.23 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:14:28,"2023-12-28T21:14:28.008Z 2023-12-28T21:14:28.008Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:14:28,2023-12-28T21:14:28.090Z INIT_REPORT Init Duration: 762.31 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:01:09,"2023-12-28T21:01:09.899Z 2023-12-28T21:01:09.899Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:01:09,2023-12-28T21:01:09.930Z INIT_REPORT Init Duration: 236.67 ms	Phase: init	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:01:12,"2023-12-28T21:01:12.444Z 2023-12-28T21:01:12.444Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:01:12,2023-12-28T21:01:12.540Z INIT_REPORT Init Duration: 744.27 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:06:11,"2023-12-28T21:06:11.243Z 2023-12-28T21:06:11.243Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:06:11,2023-12-28T21:06:11.320Z INIT_REPORT Init Duration: 725.89 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:06:12,"2023-12-28T21:06:12.064Z 2023-12-28T21:06:12.064Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:06:12,2023-12-28T21:06:12.184Z INIT_REPORT Init Duration: 790.19 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:06:12,"2023-12-28T21:06:12.430Z 2023-12-28T21:06:12.430Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:06:12,2023-12-28T21:06:12.447Z INIT_REPORT Init Duration: 229.95 ms	Phase: init	Status: error	Error Type: Runtime.ExitError
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:09:27,"2023-12-28T21:09:27.145Z 2023-12-28T21:09:27.145Z	undefined	ERROR	Uncaught Exception 	{""errorType"":""Error"",""errorMessage"":""Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs\nDid you mean to import aws-sdk/clients/dynamodb.js?"",""code"":""ERR_MODULE_NOT_FOUND"",""url"":""file:///var/task/node_modules/aws-sdk/clients/dynamodb"",""stack"":[""Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/node_modules/aws-sdk/clients/dynamodb' imported from /var/task/src/syncBalance/listener.mjs"",""Did you mean to import aws-sdk/clients/dynamodb.js?"",""    at __node_internal_captureLargerStackTrace (node:internal/errors:497:5)"",""    at new NodeError (node:internal/errors:406:5)"",""    at finalizeResolution (node:internal/modules/esm/resolve:238:11)"",""    at moduleResolve (node:internal/modules/esm/resolve:850:10)"",""    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:972:12)"",""    at defaultResolve (node:internal/modules/esm/resolve:1091:79)"",""    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:383:12)"",""    at ModuleLoader.resolve (node:internal/modules/esm/loader:352:25)"",""    at ModuleLoader.getModuleJob (node:internal/modules/esm/loader:228:38)"",""    at ModuleWrap.<anonymous> (node:internal/modules/esm/module_job:85:39)"",""    at link (node:internal/modules/esm/module_job:84:36)""]}"
2023-12-28-[$LATEST]37a2742467ae4be9abc7d3a4a07174bd__000000.log,2023-12-28T21:09:27,2023-12-28T21:09:27.206Z INIT_REPORT Init Duration: 698.06 ms	Phase: invoke	Status: error	Error Type: Runtime.ExitError
